Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-04-08,4.75,4.75,4.75,4.75,4.0,1,1,4.0,1,100.0,0.0,0.0,1617840000.0
2021-03-23,5.0,5.0,5.0,5.0,5.0,1,1,5.0,1,100.0,0.0,0.0,1616457600.0
2021-03-16,5.14,5.14,5.14,5.14,5.139975550122249,4908,1,25227.0,4908,100.0,0.0,0.0,1615852800.0
2021-02-17,5.14,5.14,5.14,5.14,5.14,1000,1,5140.0,1000,100.0,0.0,0.0,1613520000.0
2021-02-15,5.2,5.2,5.15,5.2,5.199979981983786,19982,3,103906.0,19982,100.0,0.05,0.0,1613347200.0
2021-02-12,5.5,5.5,5.41,5.41,5.473684210526316,19,2,104.0,19,100.0,0.09,-0.09,1613088000.0
2021-02-08,5.42,5.69,5.42,5.69,5.676470588235294,102,3,579.0,102,100.0,0.27,0.27,1612742400.0
2021-02-04,5.42,5.42,5.42,5.42,5.42,5000,1,27100.0,5000,100.0,0.0,0.0,1612396800.0
2021-02-03,5.7,5.7,5.7,5.7,5.7,15950,4,90915.0,15950,100.0,0.0,0.0,1612310400.0
2021-02-02,5.7,5.7,5.7,5.7,5.7,5000,2,28500.0,5000,100.0,0.0,0.0,1612224000.0
2021-01-20,5.7,5.7,5.7,5.7,5.625,8,1,45.0,8,100.0,0.0,0.0,1611100800.0
2021-01-04,5.7,5.7,5.7,5.7,5.625,8,1,45.0,8,100.0,0.0,0.0,1609718400.0
2020-12-31,5.42,5.7,5.42,5.7,5.6,15,3,84.0,15,100.0,0.28,0.28,1609372800.0
2020-12-29,5.7,5.7,5.7,5.7,5.0,1,1,5.0,1,100.0,0.0,0.0,1609200000.0
2020-10-27,5.91,5.91,5.9,5.9,5.875,16,2,94.0,16,100.0,0.01,-0.01,1603756800.0
2020-10-14,5.91,5.91,5.91,5.91,5.906666666666666,150,1,886.0,150,100.0,0.0,0.0,1602633600.0
2020-09-18,5.91,5.91,5.91,5.91,5.875,8,1,47.0,8,100.0,0.0,0.0,1600387200.0
2020-09-15,6.22,6.22,6.22,6.22,6.203703703703704,54,1,335.0,54,100.0,0.0,0.0,1600128000.0
2020-09-10,6.22,6.22,6.22,6.22,6.0,1,1,6.0,1,100.0,0.0,0.0,1599696000.0
2020-07-16,6.18,6.18,6.18,6.18,6.0,5,1,30.0,5,100.0,0.0,0.0,1594857600.0
2020-07-15,6.18,6.18,6.18,6.18,6.0,5,1,30.0,5,100.0,0.0,0.0,1594771200.0
2020-06-25,6.18,6.18,6.18,6.18,6.18,50,1,309.0,50,100.0,0.0,0.0,1593043200.0
2020-04-20,6.18,6.18,6.18,6.18,6.15,20,2,123.0,20,100.0,0.0,0.0,1587340800.0
2020-03-13,6.18,6.18,6.18,6.18,6.0,1,1,6.0,1,100.0,0.0,0.0,1584057600.0
2020-02-25,6.18,6.18,6.18,6.18,6.18,1650,3,10197.0,1650,100.0,0.0,0.0,1582588800.0
2020-02-04,6.18,6.18,6.18,6.18,6.179620034542314,2316,3,14312.0,2316,100.0,0.0,0.0,1580774400.0
2020-01-06,6.18,6.18,6.18,6.18,6.142857142857143,21,2,129.0,21,100.0,0.0,0.0,1578268800.0
2019-12-24,6.5,6.5,6.5,6.5,6.4,5,1,32.0,5,100.0,0.0,0.0,1577145600.0
2019-10-29,6.75,6.75,6.75,6.75,6.0,1,1,6.0,1,100.0,0.0,0.0,1572307200.0
2019-10-25,6.75,6.75,6.75,6.75,6.72,25,1,168.0,25,100.0,0.0,0.0,1571961600.0
2019-10-18,6.75,6.75,6.75,6.75,6.72,25,1,168.0,25,100.0,0.0,0.0,1571356800.0
2019-10-16,6.75,6.75,6.75,6.75,6.74,50,1,337.0,50,100.0,0.0,0.0,1571184000.0
2019-10-14,6.5,6.5,6.5,6.5,6.5,100,2,650.0,100,100.0,0.0,0.0,1571011200.0
2019-10-09,6.25,6.25,6.25,6.25,6.25,100,1,625.0,100,100.0,0.0,0.0,1570579200.0
2019-10-04,6.0,6.0,6.0,6.0,6.0,101,1,606.0,101,100.0,0.0,0.0,1570147200.0
2019-10-03,5.8,5.8,5.8,5.8,5.8,50,1,290.0,50,100.0,0.0,0.0,1570060800.0
2019-10-01,5.35,5.6,5.35,5.6,5.351008645533141,12145,2,64988.0,12095,99.59,0.25,0.25,1569888000.0
2019-09-30,5.1,5.35,5.1,5.35,5.333333333333333,51,2,272.0,51,100.0,0.25,0.25,1569801600.0
2019-09-27,5.2,5.2,5.2,5.2,5.2,100,1,520.0,100,100.0,0.0,0.0,1569542400.0
2019-09-26,4.98,4.98,4.98,4.98,4.9,10,1,49.0,10,100.0,0.0,0.0,1569456000.0
2019-05-09,4.75,4.75,4.75,4.75,4.75,1000,1,4750.0,1000,100.0,0.0,0.0,1557360000.0
2019-03-19,4.99,4.99,4.99,4.99,4.99,100,1,499.0,100,100.0,0.0,0.0,1552953600.0
